primary_type,subtype,lat,lon,name,amenity,building,access,leisure,fee,parking
work,work,52.2118157,20.729622,Peri,,,,,,
work,work,52.321805,21.0243056,Szymanów ZPZ Młyn Warszawa Białołęka,,,,,,
work,work,52.3066291,20.9669526,"Dawna Fabryka Domów ""Stare Świdry""",,,,,,
work,work,52.4225241,20.7270115,,,,,,,
work,work,52.4228495,20.7400003,,,,,,,
work,work,52.416405,20.7460518,Wodociągi,,,,,,
work,work,52.4152714,20.7426469,"SMLW ""Dążność""",,detached,,,,
work,work,52.1768534,20.9531676,Instytut Lotnictwa,research_institute,,,,,
work,work,52.1597379,21.0014424,Poczta Polska,,commercial,,,,
work,work,52.1565993,20.7914256,,,,,,,
work,work,52.239621,21.0233701,Zarząd Główny ZOSP RP,,apartments,,,,
work,work,52.2378891,21.0318418,Związek Nauczycielstwa Polskiego,,office,,,,
work,work,52.2335312,21.053135,Rezydencja ambasadora Portugalii,,residential,,,,
work,work,52.2341829,21.0508352,Dajemy Dzieciom Siłę,,yes,,,,
work,work,52.2285937,21.0558433,Rezydencja ambasadora Indonezji,,yes,,,,
work,work,52.2286143,21.0527499,Ambasada Gruzji,,yes,,,,
work,work,52.222253,21.0704486,"Spółdzielnia Budowlano-Mieszkaniowa ""Ateńska""",,office,,,,
work,work,52.3004484,20.9914456,Przedsiębiorstwo Budownictwa Wodnego w Warszawie S.A.,,,,,,
work,work,52.1758461,20.8624468,,,,,,,
work,work,52.2920117,20.9264301,ZUS Inspektorat Warszawa-Żoliborz,,government,,,,
work,work,52.2197275,20.9763744,Urząd Skarbowy Warszawa-Bemowo,,yes,,,,
work,work,52.0535739,21.0359105,Instytut Rybactwa Śródlądowego - Zakład Rybactwa Stawowego i Rzecznego,,,,,,
work,work,52.3220675,21.1061028,Fabryka Braci Briggsów,,,,,,
work,work,52.2427049,20.945244,Prokuratura Rejonowa Warszawa-Wola,,public,,,,
work,work,52.041794,21.1116286,Cofinec,,,,,,
work,work,52.1219148,20.7272828,Urząd Miasta Podkowa Leśna,townhall,townhall,,,,
work,work,52.2015918,20.9375,,,commercial,,,,
work,work,52.3280476,20.9762587,Auto Serwis,,,,,,
work,work,52.3031409,21.085647,,,,,,,
work,work,52.318994,20.9788213,,,,,,,
work,work,52.2798581,20.9408008,Urząd Skarbowy Warszawa-Bielany,,government,,,,
work,work,52.2137373,21.2144725,,,,,,,
work,work,52.2551311,21.0031292,Mostostal,,yes,,,,
work,work,52.2188172,20.9217328,PGNiG Termika S.A. Oddział Ciepłownia Wola,,,,,,
work,work,52.4292856,20.714999,Powiatowy Urząd Pracy,,yes,,,,
work,work,52.3236955,21.0141076,,,,,,,
work,work,52.3209406,21.0157295,,,,,,,
work,work,52.2503949,21.006842,Mazowieckie Samorządowe Centrum Doskonalenia Nauczycieli,,office,,,,
work,work,52.2827223,20.932452,"Administracja Osiedla WSM ""Wawrzyszew""",,,,,,
work,work,52.2143457,21.0674249,Centrum Badań Kosmicznych - PAN,,public,,,,
work,work,52.2131577,21.0240292,Ministerstwo Spraw Zagranicznych,,government,,,,
work,work,52.2252385,21.1750296,,,,,,,
work,work,52.2072239,21.0239049,Ambasada Tajlandii,,office,,,,
work,work,52.1806314,21.0462874,Administracja osiedla Stegny Północ,,yes,,,,
work,work,52.0466842,20.7029199,Ro-Ma Zakłady Narzędzi Skrawających,,,,,,
work,work,52.2228412,21.2781768,Formed,,industrial,,,,
work,work,52.2051863,20.8897899,Stacja elektroenergetyczna 110/15kV RPZ Szamoty,,,,,,
work,work,52.3496103,20.9622997,"Oczyszczalnia Ścieków ""Czajka""",,,,,,
work,work,52.0802505,21.0298868,,,,,,,
work,work,52.1581398,20.800758,Telewizja Kablowa Tel-Kab,,office,,,,
work,work,52.1566893,20.8049888,,,retail,,,,
work,work,52.0817428,20.7189783,,,,,,,
work,work,52.1650316,20.8081629,Urząd Stanu Cywilnego,,government,,,,
work,work,52.1073553,20.6785145,,,,,,,
work,work,52.2228547,20.9161681,Polskie Centrum Akredytacji,,office,,,,
work,work,52.3406663,21.0399424,Planeta,,,,,,
work,work,52.3125991,21.138413,Echilczuk i Syn,,,,,,
work,work,52.3112649,21.1378642,,,,,,,
work,work,52.3197387,21.1653406,Przedsiębiorstwo Gospodarki Komunalnej w Zielonce,,,,,,
work,work,52.3178752,21.1659012,,,,,,,
work,work,52.3746986,21.0500548,,,,,,,
work,work,52.1820172,21.0883092,,,,,,,
work,work,52.1841669,21.0832301,,,,,,,
work,work,52.181129,21.083896,,,,,,,
work,work,52.3410217,20.9597349,,,,,,,
work,work,52.2116549,20.6836301,,,,,,,
work,work,52.2111778,20.68093,,,,,,,
work,work,52.2112213,20.6809131,,,,,,,
work,work,52.089056,20.6582507,,,,,,,
work,work,52.2017693,20.9693807,Zlewnia Ścieków MPO,,,,,,
work,work,52.0721216,20.6999861,,,,,,,
work,work,52.0793395,20.6980442,Vivi Polska Sp. z o.o. Sp.K.,,,,,,
work,work,52.2391305,21.0862929,S.B.M. Grenadierów,,apartments,,,,
work,work,52.1428144,20.7046889,Stacja uzdatniania wody,,,,,,
work,work,52.183236,20.8374754,ZAP Sznajder Batterien S.A.,,,,,,
work,work,52.1731853,21.0319587,Filmoteka Narodowa – Instytut Audiowizualny,,office,,,,
work,work,52.0928474,21.2629184,OPWiK,,,,,,
work,work,52.3837272,21.26925,,,,,,,
work,work,52.4030168,20.9384384,,,,,,,
work,work,52.1670088,20.9788496,Orlen Aviation,,office,,,,
work,work,52.1443417,20.7014146,,,,,,,
work,work,52.2471705,20.9934738,S.M. Muranów,,yes,,,,
work,work,52.21478,20.9373196,Baza utrzymaniowa SKM Warszawa,,industrial,,,,
work,work,52.2733159,20.9843726,Polskie Towarzystwo Reasekuracji,,,,,,
work,work,52.282292,20.9677664,"""Osorno"" Krzysztof Czeczot",studio,detached,,,,
work,work,52.2596006,21.1366652,,,,,,,
work,work,52.2595045,21.136725,,,,,,,
work,work,52.2585531,21.1392105,,,,,,,
work,work,52.2733263,21.0819842,,,,,,,
work,work,52.283479,21.0586322,"Stacja Pomp Kanałowych ""Zacisze""",,,,,,
work,work,52.2669919,21.0719316,,,,,,,
work,work,52.2202702,20.8802504,,,,,,,
work,work,52.2207826,20.8795062,,,,,,,
work,work,52.4052563,20.9208802,Olej-istny.pl,,yes,,,,
work,work,52.2218814,21.0214724,Konsulat ambasady Czech,,yes,,,,
work,work,52.2239388,21.0323003,Ambasada Tunezji,,commercial,,,,
work,work,52.2246263,21.032509,Ambasada Grecji,,commercial,,,,
work,work,52.2223511,21.0272809,Fundacja Bullerbyn,,detached,,,,
work,work,52.2219887,21.0274912,Towarzystwo Opieki nad Zabytkami (TOnZ),,detached,,,,
work,work,52.1787125,20.9452791,,recycling,,,,,
work,work,52.2580172,20.9713978,Benefia,,office,,,,
work,work,52.2583536,20.9714835,InterRisk,,office,,,,
work,work,52.2613914,20.9743246,Instytut Farmaceutyczny,,commercial,,,,
work,work,52.2615519,20.9761854,Instytut Chemii Przemysłowej,,office,,,,
work,work,52.2190754,20.9766046,Państwowa Inspekcja Pracy Główny Inspektorat Pracy,,office,,,,
work,work,52.2647448,20.9941687,Logotomia,,semidetached_house,,,,
work,work,52.2617442,20.9912486,Genexo,,office,,,,
work,work,52.2522735,21.0102585,Warszawskie Centrum Innowacji Edukacyjno-Społecznych i Szkoleń,,yes,,,,
work,work,52.2612252,20.9964921,Inspektorat Implementacji Innowacyjnych Technologii Obronnych,,government,,,,
work,work,52.2587919,21.0287702,Urząd Marszałkowski Województwa Mazowieckiego,,yes,,,,
work,work,52.2588145,21.0286966,Urzą Marszałkowski Województwa Mazowieckiego,,yes,,,,
work,work,52.2576979,21.030696,Instytut Tele- i Radiotechniczny,,yes,,,,
work,work,52.2585363,21.0324461,Instytut Tele- i Radiotechniczny,,yes,,,,
work,work,52.181098,20.9405072,,recycling,,,,,
work,work,52.381041,20.7606667,,,,,,,
work,work,52.3813386,20.7600197,,,,,,,
work,work,52.2445178,21.0029105,Biuro Rzecznika Praw Obywatelskich,,public,,,,
work,work,52.2589483,21.1621992,Urząd Dzielnicy Rembertów,townhall,public,,,,
work,work,52.1897862,21.005235,Wydział Spraw Społecznych i Zdrowia dla Dzielnicy Mokotów,,office,,,,
work,work,52.2071717,21.0252906,Ambasada Luksemburga,,yes,,,,
work,work,52.2085751,21.0244142,Ambasada Bośni i Hercegowiny,,yes,,,,
work,work,52.4304459,20.7354806,Ecowipes EWS Sp. z o.o.,,,,,,
work,work,52.4260988,20.7330906,Aga-Met,recycling,,,,,
work,work,52.2127625,20.7096948,,,,,,,
work,work,52.2127314,20.7107263,,,,,,,
work,work,52.4491239,20.6868305,Pol-Oil Modlin Baza Paliw,,,,,,
work,work,52.4484931,20.6901505,,,,,,,
work,work,52.4276707,20.7431673,,,,,,,
work,work,52.4302362,20.7366676,,,,,,,
work,work,52.4306547,20.738083,,,,,,,
work,work,52.4260988,20.7330906,,,,,,,
work,work,52.1342268,21.0525995,Przepompownia Ścieków „Moczydło”,,,,,,
work,work,52.1121948,20.6501281,STALBUD,,,,,,
work,work,52.2122573,20.8959624,Beta s.c.,,,,,,
work,work,52.2163789,20.9170357,Budokrusz S.A.,,,,,,
work,work,52.1104742,21.2581903,Starostwo Powiatowe w Otwocku,,office,,,,
work,work,52.1104982,21.2591463,Urząd Pracy,,office,,,,
work,work,52.1099624,21.2598639,Archiwum Państwowe - Oddział w Otwocku,,public,,,,
work,work,52.1100639,21.256422,Dom Rzemiosła,,retail,,,,
work,work,52.2516572,21.0019759,Ambasada Chin,,,,,,
work,work,52.2203658,20.9823671,Polityka,,commercial,,,,
work,work,52.1957933,21.0445357,Ambasada Korei Północnej,,,,,,
work,work,52.2906217,21.1517674,,,,,,,
work,work,52.2933017,21.1512772,,,,,,,
work,work,52.174436,20.9237016,,,,,,,
work,work,52.1855449,20.9043754,Makton,,,,,,
work,work,52.1825238,20.9002421,,,,,,,
work,work,52.1832754,20.896318,Dom Handlowy Valdi,,,,,,
work,work,52.1836283,20.8923488,,,,,,,
work,work,52.1937769,20.6928075,,,,,,,
work,work,52.2242669,20.8678383,,,,,,,
work,work,52.1752953,20.7680266,No Limit Sp. z o.o.,,industrial,,,,
work,work,52.3630581,20.8065492,Adamed Pharma,,yes,,,,
work,work,52.3429359,21.2364654,Urząd Skarbowy w Wołominie,,yes,,,,
work,work,52.2378476,21.0112319,Urząd m.st. Warszawy,,apartments,,,,
work,work,52.3365043,21.1300194,Cegielnia Osinki,,,,,,
work,work,52.1846921,20.9989095,Warszawa-2 (WAW-2) Centrum Danych Atman,,warehouse,,,,
work,work,52.0707078,20.9811719,,,,,,,
work,work,52.0844766,21.0442704,,,,,,,
work,work,52.0635313,21.057971,,,,,,,
work,work,52.4168032,20.7221565,,,,,,,
work,work,52.1317955,21.099463,Centrum Automatycznego Nadzoru nad Ruchem Drogowym,,office,,,,
work,work,52.1698412,21.0213669,"Przepompownia ścieków ""Służewiec""",,,,,,
work,work,52.4247488,20.7517637,,animal_shelter,,,,,
work,work,52.2167429,21.0226388,Ministerstwo Spraw Zagranicznych,,office,,,,
work,work,52.2240428,20.9047813,Stacja gazowa Drzeworytników,,,,,,
work,work,52.3748341,20.7887115,,,,,,,
work,work,52.3739588,20.79133,,,,,,,
work,work,52.3725429,20.7874471,,,,,,,
work,work,52.4187617,20.9279249,,,,,,,
work,work,52.0857045,21.1137995,Ujęcie wody solankowej,,,,,,
work,work,52.1003685,21.1460546,,,,,,,
work,work,52.41839,20.9312047,,,,,,,
work,work,52.4177821,20.9383983,,,,,,,
work,work,52.2163958,20.8651611,Brukarstwo. PHU Abak,,,,,,
work,work,52.4087056,20.9572485,,,,,,,
work,work,52.1244087,20.6554583,"Urząd Miasta Milanówek (budynek ""C"")",,townhall,,,,
work,work,52.3254372,21.0243761,FULL,,,,,,
work,work,52.0961068,21.0080455,Klima-car,,commercial,,,,
work,work,52.2536006,21.073765,ZUS II Oddział w Warszawie,,yes,,,,
work,work,52.1993906,20.8018936,Zakłady Farmaceutyczne Polpharma S.A.,,yes,,,,
work,work,52.2036307,20.8009565,Centrum Logistyczne Składów VOX,,yes,,,,
work,work,52.2638216,21.0630463,,,,,,,
work,work,52.2580547,21.0540368,,,,,,,
work,work,52.1877717,21.0065894,,,,,,,
work,work,52.1824839,20.9226046,,,,,,,
work,work,52.178118,20.9195311,,,,,,,
work,work,52.179214,20.920449,,,,,,,
work,work,52.1792225,20.9185514,,,,,,,
work,work,52.1789192,20.9200631,,,,,,,
work,work,52.1803701,20.9182049,,,,,,,
work,work,52.2185251,21.0060255,Spółdzielnia Budowlano-Mieszkaniowa,,office,,,,
work,work,52.186955,21.0280138,Rezydencja ambasadora USA,,yes,,,,
work,work,52.255087,21.0600632,,,,,,,
work,work,52.2587764,21.067405,,,,,,,
work,work,52.1739708,20.8437146,Instytut Inżynierii Materiałów Polimerowych i Barwników Oddział Elastomerów i Technologii Gumy w Piastowie,,industrial,,,,
work,work,52.212246,20.7493834,Awex Sp. z o.o.,,yes,,,,
work,work,52.2646681,21.0410176,Prokuratura Okręgowa Warszawa-Praga,,office,,,,
work,work,52.265266,21.0407928,Prokuratura Rejonowa Warszawa-Praga Południe,,office,,,,
work,work,52.3213653,20.9705323,Urząd Dzielnicy Białołęka,townhall,public,,,,
work,work,52.089018,21.0212105,Urząd Skarbowy w Piasecznie,,commercial,,,,
work,work,52.0847362,21.0278181,Dacpol Service Sp. z o.o.,,yes,,,,
work,work,52.3036333,20.9463503,"Zakład sieci kanalizacyjnej układ przesyłowy ścieków ""Farysa"" Przepompownia ścieków do oczyszczalni Czajka",,,,,,
work,work,52.2434785,21.0035693,Urząd Miasta Stołecznego Warszawy,,yes,,,,
work,work,52.2071885,20.8139119,VIGO System S.A.,,industrial,,,,
work,work,52.2241445,21.0644711,Ambasada Argentyny,,office,,,,
work,work,52.1995427,20.8433055,Stołeczne Centrum Recyclingu Sp. z o.o.,,,,,,
work,work,52.2922947,21.1631445,,,,,,,
work,work,52.3090638,21.0245727,,,,,,,
work,work,52.3088391,21.020868,,,,,,,
work,work,52.2154179,21.1350683,InterOPAK,,warehouse,,,,
work,work,52.0828418,21.0066696,Drewstol,,industrial,,,,
work,work,52.0757871,21.0304111,Dom Nauczyciela w Piasecznie,,yes,,,,
work,work,52.0780182,21.0042863,Raben Polska sp. z o.o.,,,,,,
work,work,52.0812126,21.0013767,TROX BSH Technik Polska Sp. z o.o.,,office,,,,
work,work,52.0815005,21.0010099,Al-Technika,,office,,,,
work,work,52.0817804,21.0009554,E PLUS M Sp. z o.o.,,office,,,,
work,work,52.0819597,21.0009777,,,,,,,
work,work,52.2485676,21.0149463,Pałac Ślubów,,palace,,,,
work,work,52.2743702,21.0137994,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji. Zakład Kanalizacji,,,,,,
work,work,52.2740239,21.0140274,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji - zlewnia ścieków,,,,,,
work,work,52.1693637,20.8592763,Urząd Gminy Michałowice,townhall,townhall,,,,
work,work,52.207347,20.9789444,Instytut Biochemii i Biofizyki PAN,,yes,,,,
work,work,52.1817808,21.0989068,"Zakład ""Południe""",,,,,,
work,work,52.2200534,21.2750459,,,,,,,
work,work,52.297129,21.1217635,Nadleśnictwo Drewnica,,public,,,,
work,work,52.2183319,21.3097729,,,,,,,
work,work,52.259594,20.963725,Prokuratura Rejonowa Warszawa-Żoliborz,,office,,,,
work,work,52.2181737,21.0375452,Ambasada Indii,,,,,,
work,work,52.3118352,21.0634843,,,,,,,
work,work,52.3017005,21.0351314,,,,,,,
work,work,52.3122405,21.0709384,,,,,,,
work,work,52.2082875,21.0146893,Okręgowy Inspektorat Służby Więziennej,,office,,,,
work,work,52.3037208,21.00154,,,,,,,
work,work,52.2197302,20.93238,Piotro-Stal,,,,,,
work,work,52.2207449,20.9330278,,,,,,,
work,work,52.227285,21.0288625,Biuro Podawcze Kancelarii Sejmu,,government,,,,
work,work,52.2703813,21.1210825,Chimirec Polska,,,,,,
work,work,52.1915022,20.9065363,Systemy zabezpieczeń Noma2,,detached,,,,
work,work,52.4190365,20.7283134,BP Mazowsze,fuel,,,,,
work,work,52.4254123,20.717565,Miejskie Zakłady Oczyszczania,,,,,,
work,work,52.2145936,21.1726206,,,,,,,
work,work,52.2237445,20.9156311,,,,,,,
work,work,52.157914,20.9609584,"Schronisko dla Bezdomnych Zwierząt ""Na Paluchu""",animal_shelter,,,,,
work,work,52.4358058,21.040599,Bosmanat,,yes,,,,
work,work,52.08289,20.878838,Thuasne Polska Sp. z o.o.,,,,,,
work,work,52.1863707,21.0362962,Zakład Sieci Wodociągowej S2,,,,,,
work,work,52.3371365,21.0345044,,,,,,,
work,work,52.2802836,21.1164259,Frise,,commercial,,,,
work,work,52.282304,21.1149846,,,,,,,
work,work,52.3350913,21.1176887,,,,,,,
work,work,52.4194832,20.9446063,,,,,,,
work,work,52.2652169,21.0196301,Zakład Energetyki Cieplnej Północ,,,,,,
work,work,52.4277128,20.9847135,Xella Polska Sp. z o.o.,,,,,,
work,work,52.3166438,21.1442612,,,,,,,
work,work,52.403636,20.9879168,,,,,,,
work,work,52.270295,21.0278527,,,,,,,
work,work,52.2696607,21.0331401,,,,,,,
work,work,52.2709005,21.0319969,,,,,,,
work,work,52.3788005,20.9086032,Instytut Fizjologii i Żywienia Zwierząt Polskiej Akademii Nauk,,school,,,,
work,work,52.1935545,21.013665,Eko-Tur,,,,,,
work,work,52.2443481,21.139431,,,,,,,
work,work,52.2740323,21.118869,,,,,,,
work,work,52.2713235,21.1128022,,,,,,,
work,work,52.2605047,21.1315219,,,,,,,
work,work,52.2595299,21.1356527,,,,,,,
work,work,52.2144941,20.9974727,Fundacja Synapsis,,,,,,
work,work,52.3891618,20.8998104,,,,,,,
work,work,52.4209303,20.8874702,,,,,,,
work,work,52.2019581,20.8964817,,,,,,,
work,work,52.0691727,21.0573033,,,,,,,
work,work,52.0721813,21.0516138,Przepompownia,,,,,,
work,work,52.0690824,21.041323,,,,,,,
work,work,52.0753321,21.032935,Plac manewrowy,,,,,,
work,work,52.2875848,20.9769631,,,,,,,
work,work,52.2726703,20.9856561,ReaktorX,,semidetached_house,,,,
work,work,52.3028055,21.0893233,GMP Defence Sp. z o.o. Sp. K.,,commercial,,,,
work,work,52.238001,21.0489963,Zakład Sieci Kanalizacyjnej S2,,,,,,
work,work,52.1866717,21.0145342,Instytut Techniki Budowlanej,research_institute,,,,,
work,work,52.2835401,20.9478524,Wydział Techniki Operacyjnej Komendy Głównej Policji,,,,,,
work,work,52.0563454,21.0532714,Ol-Bud,,,,,,
work,work,52.1029488,21.1351607,,,,,,,
work,work,52.374276,20.9221202,Gminny Ośrodek Zdrowia,,yes,,,,
work,work,52.1988683,21.0523658,Stacja Pomp Kanałowych Wolicka,,,,,,
work,work,52.1218219,21.3457073,Narodowe Centrum Badań Jądrowych,research_institute,,,,,
work,work,52.1932723,20.6968188,Lallemand Sp. z o.o.,,,,,,
work,work,52.1904709,20.8636895,Kwarc,,yes,,,,
work,work,52.2598955,20.9820987,Zakład stolarski,,retail,,,,
work,work,52.1024529,21.1263792,,,,,,,
work,work,52.071316,21.0304888,,,,,,,
work,work,52.1095031,20.997914,Sika Poland Sp. z o. o.,,,,,,
work,work,52.0626596,21.0509588,Kamex,,,,,,
work,work,52.210067,20.8347268,,,,,,,
work,work,52.248194,21.0448473,Podstacja Trakcyjna Zamoyskiego,,,,,,
work,work,52.1999838,21.0844533,,,,,,,
work,work,52.2314148,20.8353417,Centralny Ośrodek Przetwarzania Danych PKO BP,,,,,,
work,work,52.2306587,20.8323837,Lindab,,,,,,
work,work,52.4188985,20.7388228,Ergo Hestia,,commercial,,,,
work,work,52.3136835,20.9705991,,,,,,,
work,work,52.0579715,21.3918516,Obszar Spółdzielni Handlowo-Produkcyjnej w Celestynowie,,,,,,
work,work,52.254326,21.0017114,Polski Związek Niewidomych,,yes,,,,
work,work,52.1063729,21.1296657,A.Blikle,,industrial,,,,
work,work,52.3124852,21.2554578,,,,,,,
work,work,52.1983706,21.0823557,,,,,,,
work,work,52.1992218,21.0800833,,,,,,,
work,work,52.1731371,21.0674409,Ambasada Wietnamu,,yes,,,,
work,work,52.2964846,20.8904838,,,,,,,
work,work,52.2957712,20.8980355,,,,,,,
work,work,52.2959999,20.8915841,,,,,,,
work,work,52.2917672,20.8950134,,,,,,,
work,work,52.281935,20.9231035,,,,,,,
work,work,52.2179741,20.9469259,,,,,,,
work,work,52.2143145,20.9308729,,,,,,,
work,work,52.2128926,20.9207882,,,,,,,
work,work,52.2154391,20.9297021,,,,,,,
work,work,52.15729,20.8012566,,,,,,,
work,work,52.1543662,20.8036499,,,,,,,
work,work,52.1539606,20.8026354,,,,,,,
work,work,52.2029975,21.013333,Gazownia Warszawa Centrum,,office,,,,
work,work,52.1965863,20.9880605,,,yes,,,,
work,work,52.1495507,20.7979291,,,,,,,
work,work,52.1461101,20.8007664,,,,,,,
work,work,52.145729,20.8002802,,,,,,,
work,work,52.2665884,21.0409868,DAN-KON,recycling,,,,,
work,work,52.2754321,21.0409275,Drog-Znak,,,,,,
work,work,52.2758039,21.040928,,,,,,,
work,work,52.2955341,21.0043636,,,,,,,
work,work,52.2969939,21.0027181,,,,,,,
work,work,52.1448779,20.7955598,,,,,,,
work,work,52.1478028,20.7906246,,,,,,,
work,work,52.1484545,20.7927174,,,,,,,
work,work,52.164298,20.9996788,WER Warszawa,post_depot,,,,,
work,work,52.1462436,20.7916376,,,,,,,
work,work,52.1552566,20.8102013,,,,,,,
work,work,52.1249636,21.0954137,,,,,,,
work,work,52.1278209,20.6620514,"Urząd Miasta Milanówek (budynek ""A"")",townhall,townhall,,,,
work,work,52.14466,20.7904683,,,,,,,
work,work,52.1558307,21.1106346,,,,,,,
work,work,52.2903061,21.0458109,,,,,,,
work,work,52.3867171,20.9289356,Budmar - Hurtownia budowlana,,,,,,
work,work,52.276829,20.9671522,BMS,,office,,,,
work,work,52.2042691,20.9158151,Zakład Gospodarowania Nieruchomościami w Dzielnicy Włochy m.st. Warszawy,,apartments,,,,
work,work,52.201748,20.932554,Miejskie Przedsiębiorstwo Taksówkowe Sp. z o.o.,,office,,,,
work,work,52.2108933,21.012929,PT Wiśniowa,,,,,,
work,work,52.2425117,21.01836,Polskie Towarzystwo Higieniczne,,office,,,,
work,work,52.2820197,20.9653217,ZEC Marymont,,,,,,
work,work,52.3563457,21.2554932,,,,,,,
work,work,52.2000131,20.9351491,Philips,,office,,,,
work,work,52.100496,21.2734426,ZUS,,civic,,,,
work,work,52.4295654,20.711608,KRUS,,yes,,,,
work,work,52.1438327,20.715519,Plebania,,presbytery,,,,
work,work,52.3024556,21.1124028,Stacja Uzdatniania Wody Drewnica,,,,,,
work,work,52.0986909,21.2676838,Urząd Skarbowy,,government,,,,
work,work,52.2688329,20.9901627,Stacja gazowa Czarnieckiego,,,,,,
work,work,52.2108248,20.7768282,Panattoni Park Ożarów I,,,,,,
work,work,52.2112627,20.7703702,Wacker Neuson,,,,,,
work,work,52.3285511,20.9043412,,,,,,,
work,work,52.226336,21.3497055,Miejski Ośrodek Pomocy Społecznej,,yes,,,,
work,work,52.307346,20.9873134,Aplisens S.A.,,,,,,
work,work,52.2870815,21.1195016,,,,,,,
work,work,52.294667,21.0999097,,,,,,,
